MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,price_per_sqft,room_ratio,lot_to_sqft_ratio,avg_room_size,total_living_area
4,2,8.0,0.2507138434299165,22,8.0,5.0,0.9239245255863764,0.8847295114859971,7,10,32.0,2,2,2,2,428.0,1048.0,1.4706252713598156,0,1484.0,0.0,0.20506246222161906,0.0,0.8061237684104074,0.0,-1.2175125652925647,0,6.0,1.0,2,0,2006.0,2,2.0,472.0,120.0,33.0,2007.0,12.490875577231112,0.008417032060128782,1.0,0.006138195781605091,371.0,2960.0
8,2,8.06225774829855,0.03134776030536221,4,7.0,5.0,0.8002327311981869,0.7301995178180224,7,10,252.0,2,2,2,2,550.0,334.0,-0.4948799355509595,0,884.0,884.0,0.9569315497340768,1.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,0.0,3,0,2003.0,2,2.0,543.0,0.0,63.0,2008.0,12.323411137947407,0.006970255168522289,1.5,0.005094318054229357,353.6,2652.0
9,2,0.0,0.7552486755617109,5,8.0,7.0,-2.2508315303771522,-1.999830370316198,1,9,0.0,3,2,2,5,0.0,792.0,-0.8003300690573637,1,792.0,725.0,0.29242753224947504,0.0,-1.1907886371539629,0.0,0.33228487922696837,2,7.0,2.0,2,3,1931.0,3,2.0,400.0,0.0,0.0,2006.0,12.345834587905333,0.008138322075085915,3.0,0.00615981154018252,379.25,2309.0
8,0,8.06225774829855,0.02265847277565882,20,7.0,5.0,0.8826939274569799,0.8847295114859971,7,10,0.0,2,2,2,5,0.0,756.0,-0.9198540343424784,0,756.0,797.0,0.3877348813707725,0.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,0,2005.0,2,2.0,615.0,0.0,45.0,2006.0,12.136186518066006,0.007814672580853835,1.5,0.0057969742480347315,310.6,2309.0
10,2,0.0,0.9164463647084566,10,6.0,5.0,-0.3129934182955179,-0.6605704251937502,3,4,335.0,3,1,3,2,539.0,473.0,-0.06990583675944054,3,1034.0,0.0,-0.9862794017945992,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,0,1976.0,3,3.0,888.0,0.0,0.0,2010.0,12.042965307660024,0.011646968382649926,3.0,0.009109892047388735,258.5,2046.0
0,2,0.0,-2.0181860787062775,15,7.0,5.0,0.8002327311981869,0.7301995178180224,7,12,163.0,2,2,2,5,0.0,1405.0,1.234897450936395,0,1405.0,0.0,-0.004084220572339253,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,1.0,2,0,2003.0,2,2.0,478.0,148.0,36.0,2006.0,12.053795210084596,0.008579213672658076,1.0,0.005730037993929038,351.25,2810.0
8,2,7.745966692414834,-0.318072576535887,6,7.0,5.0,0.8002327311981869,0.7817095157073473,7,10,92.0,2,2,2,5,0.0,746.0,-0.9530551358105658,0,760.0,896.0,0.6604197969122625,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,2,2,2003.0,0,2.0,397.0,178.0,128.0,2008.0,12.016122061571728,0.007256112356021575,1.5,0.005340434409370763,331.2,2402.0
10,2,7.681145747868608,0.3773681857898307,7,7.0,5.0,0.8826939274569799,0.8332195135966722,7,10,182.0,2,2,2,2,655.0,201.0,-0.5878430196616042,0,1166.0,0.0,-0.6368191216831751,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,5.0,0.0,3,0,2005.0,0,2.0,400.0,212.0,0.0,2008.0,12.154779351142624,0.010424339066160054,1.0,0.00786291877622384,291.5,2022.0
4,2,8.94427190999916,0.38027314741662605,11,5.0,6.0,-1.1376053808834474,-1.6907703829802485,4,6,0.0,3,1,3,4,504.0,546.0,0.05625834881929165,2,1050.0,0.0,-0.9439205799629115,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,5.0,0.0,3,0,1956.0,3,1.0,338.0,0.0,0.0,2009.0,11.766792188927278,0.011206468751359312,2.0,0.008732874645196122,350.0,2100.0
0,1,5.830951894845301,-1.4645951710228056,11,6.0,5.0,0.5940797405512046,0.5241595262607227,4,6,0.0,2,2,2,2,266.0,1139.0,1.234897450936395,0,1337.0,0.0,-0.18410921335701222,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,5.0,0.0,3,0,1998.0,0,2.0,511.0,144.0,68.0,2008.0,12.106252310247962,0.009054788564134601,1.0,0.006214613502315466,334.25,2742.0
1,0,5.916079783099616,-1.6434592531811536,20,7.0,5.0,0.635310338680601,0.5241595262607227,4,6,218.0,2,2,2,2,450.0,241.0,-1.1356611938850467,0,713.0,739.0,0.12034481855824354,1.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,3,1999.0,3,2.0,506.0,0.0,34.0,2006.0,12.122147410592412,0.008348586370931412,1.5,0.005664947036891817,290.4,2143.0
7,2,8.831760866327848,0.7381204211597822,11,5.0,5.0,-1.0551441846246545,-1.5877503872015986,4,6,180.0,3,1,3,1,460.0,414.0,-0.5280810370190469,3,874.0,650.0,0.31095951680083844,0.0,-1.1907886371539629,1.0,0.33228487922696837,3,7.0,0.0,3,0,1958.0,3,1.0,315.0,0.0,0.0,2007.0,11.877568578558138,0.007793680169657571,3.0,0.006126275753787341,381.0,2398.0
4,2,0.0,0.2787586786353925,13,6.0,7.0,-0.6428382033306898,-1.0726504083083495,1,2,0.0,3,1,3,5,0.0,1489.0,1.5137867032683292,2,1489.0,0.0,0.2182995940440215,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,1968.0,2,2.0,462.0,0.0,0.0,2009.0,12.132156962580005,0.008147855582659506,1.5,0.006126369832822335,297.8,2978.0
4,2,8.18535277187245,0.4262250223843738,4,7.0,5.0,0.7590021330687905,0.6786895199286975,7,10,110.0,2,2,2,2,788.0,785.0,1.7926759556002636,0,1573.0,0.0,0.4406834086603822,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2002.0,2,2.0,544.0,0.0,72.0,2009.0,12.332705296463539,0.007840244943714901,1.5,0.00584294574582072,314.6,3146.0
7,3,7.0710678118654755,-0.6272969557018039,2,6.0,6.0,-1.8385255490831875,-1.999830370316198,4,6,0.0,3,1,3,5,0.0,780.0,-0.8401713908190686,0,825.0,587.0,0.014447763979024142,0.0,-1.1907886371539629,0.0,1.8820823237465014,3,6.0,1.0,2,3,1939.0,3,1.0,280.0,45.0,0.0,2009.0,11.794337924408413,0.008352930541365731,4.0,0.006161129425078039,282.4,2192.0
0,2,6.324555320336759,-0.7508393446331764,21,8.0,5.0,0.6765409368099975,0.5756695241500477,2,3,0.0,2,2,2,2,1158.0,343.0,1.553628025030034,0,1659.0,0.0,0.668362076005704,1.0,0.8061237684104074,0.0,-1.2175125652925647,0,5.0,1.0,0,0,2000.0,0,2.0,499.0,212.0,59.0,2009.0,12.535376392672774,0.007555983359055319,1.0,0.0052090932099900875,414.75,3160.0
10,2,0.0,1.2061792739612955,11,5.0,7.0,-0.8077605958482756,-1.2786903998656491,8,4,86.0,3,2,3,2,1014.0,138.0,0.39490958379378327,3,1152.0,0.0,-0.6738830907859019,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,1.0,2,0,1964.0,2,2.0,484.0,227.0,0.0,2010.0,12.103486056755072,0.010506498313155444,3.0,0.008294080536672372,288.0,2304.0
1,3,4.58257569495584,-3.3562166436270573,1,5.0,7.0,-0.4779158108131038,-0.8666104167510499,2,3,268.0,3,1,3,0,231.0,399.0,-1.33818791284038,3,630.0,672.0,-0.2767691361138292,0.0,0.8061237684104074,1.0,0.33228487922696837,3,6.0,0.0,3,3,1972.0,3,1.0,264.0,185.0,0.0,2009.0,11.691071650353702,0.008979317703804687,1.5,0.005703954740704535,260.4,1932.0
4,2,7.745966692414834,0.03502351071300715,6,5.0,7.0,-1.178835979012844,0.06056954525679853,9,7,0.0,3,1,3,4,167.0,697.0,-0.5612821384871343,3,864.0,0.0,-1.4363418837562816,1.0,-1.1907886371539629,0.0,-1.2175125652925647,3,5.0,0.0,3,3,1957.0,3,2.0,572.0,0.0,0.0,2006.0,11.652687407345388,0.013486906721464569,2.0,0.010426468699001752,288.0,1728.0
4,2,8.366600265340756,0.0940152747866811,11,5.0,5.0,-0.6428382033306898,-1.0726504083083495,3,4,168.0,3,1,3,1,1016.0,36.0,0.06289856911290913,2,1052.0,0.0,-0.9386257272339504,1.0,-1.1907886371539629,1.0,0.33228487922696837,3,5.0,0.0,3,0,1968.0,2,1.0,288.0,356.0,0.0,2006.0,11.83862560460953,0.011253446392214383,3.0,0.008589341240334036,263.0,2104.0
2,3,5.916079783099616,-1.6781766050206526,6,6.0,5.0,0.8826939274569799,0.8847295114859971,7,10,82.0,3,2,2,2,547.0,0.0,-1.6137570550255054,2,1072.0,0.0,-0.8856771999443407,1.0,0.8061237684104074,0.0,-1.2175125652925647,3,5.0,0.0,3,1,2005.0,0,2.0,525.0,0.0,44.0,2006.0,11.84939770159144,0.011053542632081567,1.0,0.007657936951163188,268.0,1619.0
8,2,0.0,0.6252143619911968,7,7.0,5.0,0.635310338680601,0.5241595262607227,7,10,344.0,2,2,2,2,694.0,284.0,-0.18278958175093776,0,1005.0,978.0,1.526128218097381,0.0,0.8061237684104074,1.0,0.33228487922696837,2,9.0,1.0,5,0,1999.0,0,2.0,490.0,0.0,0.0,2009.0,12.323855681186558,0.00621475324316014,1.5,0.004681682647528676,396.6,2961.0
8,2,9.591663046625438,0.4933571520877119,14,8.0,5.0,0.42915734803361866,0.26660953681409816,7,10,391.0,2,2,2,2,740.0,425.0,0.43807101570229695,0,1203.0,1323.0,2.963680734010284,1.0,0.8061237684104074,1.0,1.8820823237465014,2,8.0,1.0,5,0,1994.0,2,3.0,844.0,309.0,78.0,2006.0,12.577636201962656,0.0049792700720358895,2.0,0.0036509378237693808,421.0,3691.0
4,2,8.54400374531753,0.16628334126338573,20,7.0,5.0,0.8826939274569799,0.8332195135966722,7,10,228.0,2,2,2,5,0.0,1616.0,1.9354406919130394,0,1616.0,0.0,0.5545227423330431,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,0.0,3,0,2005.0,2,3.0,834.0,208.0,59.0,2006.0,12.354492650648448,0.007645106838272554,1.5,0.0056124369072857155,323.2,3232.0
1,3,5.656854249492381,-1.8683694282698096,6,7.0,5.0,0.8414633293275834,0.7817095157073473,7,10,117.0,2,2,2,5,0.0,976.0,-0.18942980204455523,0,976.0,732.0,0.7980859678652477,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,0.0,3,3,2004.0,3,2.0,380.0,0.0,40.0,2006.0,11.77528972943772,0.006894197733862834,1.5,0.004754443039660579,341.6,2684.0
0,2,6.928203230275509,-0.31066222910842706,15,7.0,5.0,0.8826939274569799,0.8847295114859971,7,10,94.0,2,2,2,5,0.0,1368.0,1.1120533755044715,0,1368.0,0.0,-0.1020389960581172,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,1.0,2,0,2005.0,2,2.0,474.0,132.0,35.0,2006.0,12.218495165528731,0.0089316485128134,1.0,0.00646726323417949,342.0,2736.0
4,2,7.745966692414834,0.008628820919940652,4,5.0,5.0,0.42915734803361866,0.3181195347034231,7,10,0.0,3,2,2,0,746.0,244.0,-0.14294825998923286,0,990.0,0.0,-1.1027661618317406,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,3,2000.0,3,2.0,480.0,0.0,64.0,2009.0,11.835008964139341,0.011954554509231658,3.0,0.009087026830336813,247.5,1980.0
4,2,0.0,-0.25048498251851203,19,6.0,5.0,0.3054655536454292,0.11207954314612344,3,4,88.0,3,1,2,2,1200.0,78.0,0.8132434622916848,2,1294.0,0.0,-0.2979485470296731,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,1991.0,2,2.0,496.0,112.0,51.0,2008.0,12.096257779522967,0.009347958098549432,1.5,0.006858799944442337,258.8,2572.0
4,2,8.246211251235321,0.19715034150909985,4,7.0,5.0,0.8826939274569799,0.9362395093753221,7,10,80.0,2,2,2,2,925.0,349.0,0.7999630217044498,0,1274.0,0.0,-0.3508970743192828,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2005.0,2,2.0,508.0,264.0,98.0,2007.0,12.220961258023925,0.00959259125433589,1.5,0.0071303741329685495,254.8,2548.0
4,2,7.745966692414834,0.03974023345901783,6,4.0,6.0,-1.2200665771422403,-1.7937903787588982,8,11,0.0,3,1,3,4,732.0,216.0,-0.28239288615520003,0,948.0,0.0,-1.2139580691399208,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,1.0,5,3,1956.0,3,1.0,280.0,0.0,36.0,2007.0,11.686878772093667,0.012327931194191632,3.0,0.00950492529203282,237.0,1896.0
4,2,7.810249675906654,0.5156946647237277,4,8.0,5.0,1.0063857218451693,0.9877495072646469,7,10,270.0,2,2,0,5,0.0,1622.0,1.9553613527938918,0,1630.0,0.0,0.5915867114357699,1.0,0.8061237684104074,0.0,0.33228487922696837,0,8.0,1.0,2,0,2008.0,2,3.0,860.0,172.0,42.0,2009.0,12.596400426884427,0.007727853022628483,1.5,0.005664226242723893,326.0,3252.0
4,2,8.660254037844387,0.513387414771966,6,4.0,5.0,-1.2200665771422403,-1.7937903787588982,8,11,132.0,3,2,3,0,492.0,372.0,-0.5612821384871343,0,948.0,0.0,-1.2139580691399208,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,0,1954.0,3,1.0,248.0,0.0,0.0,2007.0,11.617285480294472,0.01225452054883383,3.0,0.009737987876847808,237.0,1812.0
8,2,10.344080432788601,0.507292735006462,14,7.0,5.0,0.3466961517748257,0.16358954103544834,3,4,0.0,2,2,2,2,674.0,76.0,-0.9397746952233309,0,1061.0,862.0,1.367282636228552,1.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,1.0,5,0,1992.0,2,2.0,564.0,240.0,39.0,2010.0,12.154779351142624,0.006320738092117849,1.5,0.004799152109955565,384.6,2673.0
5,2,7.0710678118654755,-0.881134556404767,2,4.0,7.0,-1.797294950953791,-1.999830370316198,7,10,0.0,1,1,3,3,280.0,140.0,-2.0354110436702157,2,708.0,0.0,-1.8493403966152373,0.0,-1.1907886371539629,0.0,-1.2175125652925647,1,5.0,0.0,3,4,1978.5061638868744,1,0.0,0.0,164.0,0.0,2009.0,11.320553572322773,0.015989482446783578,2.0,0.012120206945141088,236.0,1128.0
8,2,7.937253933193772,0.26183425160028034,7,7.0,5.0,0.5940797405512046,0.47264952837139784,7,10,0.0,3,2,2,5,0.0,935.0,-0.32555431806371365,2,955.0,677.0,0.5968815641647308,0.0,0.8061237684104074,1.0,0.33228487922696837,3,8.0,1.0,5,0,1998.0,0,2.0,462.0,0.0,28.0,2006.0,12.081076155355488,0.007402620193232529,1.5,0.00558472420540775,326.4,2567.0
4,2,9.219544457292887,0.4677852827894554,20,8.0,5.0,0.9239245255863764,0.8847295114859971,7,10,410.0,2,2,2,5,0.0,1588.0,1.8424776078023946,0,1588.0,0.0,0.4803948041275895,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2006.0,2,3.0,825.0,144.0,45.0,2007.0,12.332705296463539,0.007766187214397695,1.5,0.0057999624508666145,317.6,3176.0
10,2,7.416198487095663,0.6287968986357826,4,5.0,5.0,-0.3129934182955179,-0.6605704251937502,4,6,0.0,3,1,3,0,483.0,428.0,-0.40523696158712347,2,954.0,0.0,-1.198073510953038,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,3,1976.0,3,2.0,576.0,0.0,0.0,2006.0,11.794337924408413,0.012363037656612593,3.0,0.009733173841156172,238.5,1865.0
4,2,8.18535277187245,0.21241876016054523,6,4.0,6.0,-1.879756147212584,-1.5877503872015986,4,6,0.0,3,1,3,0,690.0,126.0,-0.7206474255339539,0,816.0,0.0,-1.563418349251345,1.0,-1.1907886371539629,0.0,-1.2175125652925647,3,3.0,1.0,2,3,1958.0,3,1.0,288.0,0.0,0.0,2009.0,11.512925464970229,0.01410897728550273,2.0,0.011141199682681764,272.0,1632.0
1,3,4.898979485566356,-2.620370461717963,1,5.0,6.0,-0.5603770070718967,-0.9696304125296997,3,4,312.0,3,1,3,3,765.0,0.0,-0.8899730430211997,3,765.0,600.0,-0.10998127515155864,0.0,-1.1907886371539629,1.0,0.33228487922696837,3,7.0,0.0,3,0,1970.0,3,2.0,440.0,0.0,36.0,2009.0,11.736069016284437,0.008597852759182739,3.0,0.005692161901834357,341.25,2130.0
8,2,9.746794344808963,1.103179836605047,4,7.0,5.0,0.7590021330687905,0.6786895199286975,7,10,0.0,2,2,2,2,700.0,216.0,-0.38863641085307976,0,920.0,941.0,1.2031422016307618,1.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,0.0,3,2,2002.0,2,2.0,492.0,146.0,91.0,2006.0,12.206072645530174,0.006558878369441254,1.5,0.005108401066646956,372.2,2777.0
4,2,10.954451150103322,0.3713221965285073,4,5.0,7.0,-0.4779158108131038,-0.8666104167510499,4,6,0.0,3,1,3,4,360.0,504.0,-0.5612821384871343,0,864.0,0.0,-1.4363418837562816,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,0,1972.0,2,1.0,288.0,0.0,0.0,2006.0,11.763684183317412,0.013615375212172931,3.0,0.010608035886626675,216.0,1728.0
4,2,8.12403840463596,1.1418781545342407,19,6.0,5.0,0.8002327311981869,0.7817095157073473,7,10,0.0,3,2,2,2,814.0,300.0,0.2687453982150511,0,1114.0,0.0,-0.7744852926361604,1.0,-1.1907886371539629,0.0,0.33228487922696837,2,6.0,0.0,3,3,2004.0,3,2.0,576.0,0.0,78.0,2008.0,11.951180395901384,0.010728169116608064,3.0,0.008550077272618651,278.5,2228.0
8,2,0.0,0.3294308524161178,4,8.0,5.0,0.7590021330687905,0.6786895199286975,7,10,149.0,2,2,2,5,0.0,1284.0,0.8331641231725372,0,1284.0,885.0,2.018549521890751,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,2,0,2002.0,2,2.0,647.0,192.0,87.0,2007.0,12.339291489316397,0.005688931069302165,1.5,0.004216598363687695,433.8,3453.0
7,2,7.54983443527075,-0.1324184955198071,5,6.0,6.0,-2.2920621285065486,-1.999830370316198,1,8,0.0,3,0,3,5,0.0,896.0,-0.4550386137892546,2,1172.0,741.0,1.3408083725837472,0.0,-1.1907886371539629,1.0,0.33228487922696837,3,9.0,1.0,5,3,1929.0,3,2.0,342.0,0.0,0.0,2009.0,12.083905011555967,0.0063167302726377245,3.0,0.0046682498086301275,478.25,2809.0
8,2,9.219544457292887,0.6920863398304256,4,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,0.0,2,2,2,5,0.0,728.0,-1.0128171184531232,0,728.0,728.0,0.13093452401616548,0.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,1.0,5,0,2006.0,0,2.0,440.0,0.0,0.0,2007.0,11.956553034172742,0.00821191829270106,1.5,0.0063976446573174904,291.2,2184.0
4,2,9.643650760992955,1.3802933516693836,22,8.0,5.0,0.9239245255863764,0.9362395093753221,7,10,100.0,2,2,0,2,80.0,1652.0,2.3205734689428534,0,1776.0,0.0,0.9781109606499206,1.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2006.0,0,3.0,712.0,0.0,0.0,2007.0,12.554836882168736,0.007069164911131045,1.5,0.005425675781176726,355.2,3508.0
10,2,10.099504938362077,0.5085551256347033,13,7.0,6.0,-0.6428382033306898,0.16358954103544834,4,6,143.0,3,1,3,5,0.0,570.0,-1.5373945216489044,2,1222.0,698.0,1.3593403571351106,0.0,2.803036173974778,0.0,1.8820823237465014,2,8.0,1.0,5,0,1968.0,2,2.0,487.0,0.0,98.0,2006.0,12.043553716032399,0.006272684227100208,1.3333333333333333,0.004806957488443721,274.2857142857143,2490.0
4,2,0.0,0.3526288786555991,11,5.0,5.0,-0.7252993995894826,-1.1756704040869994,3,4,65.0,3,1,3,4,340.0,524.0,-0.5612821384871343,3,892.0,0.0,-1.362213945550828,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,0,1966.0,2,1.0,264.0,0.0,0.0,2008.0,11.608235644774552,0.013013717090554431,3.0,0.010265272521827573,223.0,1756.0
4,2,0.0,0.9524853128860625,11,5.0,6.0,-0.5191464089425003,0.9877495072646469,7,10,0.0,3,1,3,2,734.0,344.0,0.14922143292993642,0,1078.0,0.0,-0.8697926417574579,1.0,-1.1907886371539629,1.0,0.33228487922696837,3,6.0,1.0,1,0,1971.0,0,2.0,500.0,0.0,0.0,2010.0,11.917723684090689,0.011055402304351288,3.0,0.00875365450010763,269.5,2156.0
1,0,0.0,-2.8605684421919455,20,6.0,5.0,0.6765409368099975,0.5756695241500477,4,6,216.0,2,2,2,2,378.0,378.0,-0.9198540343424784,0,769.0,804.0,0.4406834086603822,0.0,0.8061237684104074,1.0,0.33228487922696837,2,5.0,0.0,3,3,2000.0,3,2.0,440.0,0.0,32.0,2010.0,12.086725887897607,0.0076838689687842385,1.5,0.004868248741980207,314.6,2329.0
4,2,11.135528725660043,1.4964210719586777,21,7.0,5.0,0.8826939274569799,0.8332195135966722,7,10,16.0,2,2,0,0,1274.0,256.0,1.6499112192874876,0,1530.0,0.0,0.3268440749877214,1.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2005.0,0,2.0,430.0,168.0,36.0,2009.0,12.468436909997665,0.008149305169933115,1.5,0.006333444811790624,306.0,3060.0
7,2,0.0,0.9483775279199751,11,4.0,4.0,-2.6219069135417206,0.9362395093753221,7,10,0.0,3,0,3,5,0.0,715.0,-1.0559785503616368,2,1281.0,457.0,0.8775087587996623,0.0,0.8061237684104074,0.0,1.8820823237465014,3,7.0,1.0,2,0,1920.0,3,1.0,368.0,55.0,0.0,2009.0,11.560762794384388,0.006651762252234976,2.0,0.005428379391752045,289.6666666666667,2453.0
8,2,8.54400374531753,0.11913316823390038,7,6.0,5.0,0.9239245255863764,0.9362395093753221,7,10,0.0,3,2,2,5,0.0,616.0,-1.3846694548957021,0,616.0,796.0,0.014447763979024142,0.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,1.0,2,2,2007.0,0,2.0,432.0,0.0,36.0,2007.0,11.963567869487337,0.008472781777257321,1.5,0.006407722229814891,282.4,2028.0
8,0,0.0,-0.1489330516428411,20,7.0,5.0,0.6765409368099975,0.5756695241500477,7,10,0.0,2,2,2,2,533.0,281.0,-0.7272876458275714,0,814.0,860.0,0.7080734714729112,1.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,0.0,3,0,2000.0,2,2.0,663.0,0.0,96.0,2010.0,12.283033686666302,0.0073375350577457,1.5,0.005330142353359857,334.8,2488.0
8,2,8.246211251235321,0.2841370552045072,4,7.0,5.0,0.635310338680601,0.5241595262607227,7,10,158.0,2,2,2,2,633.0,240.0,-0.5314011471658556,0,882.0,908.0,1.0151749297526473,1.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,0.0,3,0,1999.0,2,2.0,588.0,0.0,88.0,2008.0,12.170445467887022,0.006799131546305599,1.5,0.005097582986155916,358.0,2663.0
0,3,0.0,-1.2752063777026952,4,6.0,5.0,0.8002327311981869,0.7817095157073473,7,10,170.0,2,2,2,2,685.0,163.0,-0.6144039008360742,0,848.0,0.0,-1.4787007055879693,1.0,-1.1907886371539629,0.0,-2.7673100098120975,2,4.0,0.0,3,0,2003.0,0,2.0,420.0,140.0,0.0,2009.0,11.877568578558138,0.014006566719997804,1.0,0.00990245624380151,424.0,1696.0
4,2,9.433981132056603,0.6703517499440786,22,8.0,5.0,0.9651551237157728,0.9362395093753221,7,10,80.0,2,2,2,5,0.0,1571.0,1.786035735306646,0,1571.0,0.0,0.43538855593142123,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2007.0,0,3.0,722.0,100.0,36.0,2007.0,12.384218830913648,0.007883016442338414,1.5,0.005922872078337938,314.2,3142.0
5,2,7.211102550927978,-0.5254270112487592,17,6.0,5.0,-2.209600932247756,-1.999830370316198,8,11,0.0,3,0,2,4,384.0,384.0,-0.8800127125807735,3,790.0,0.0,-1.6322514347278374,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,4.0,0.0,3,3,1925.0,3,1.0,160.0,0.0,141.0,2008.0,11.418614785498987,0.014453942766454413,2.0,0.011072195271111605,263.3333333333333,1558.0
1,3,4.58257569495584,-3.033426134991265,1,6.0,5.0,-0.43668521268370736,-0.815100418861725,3,4,408.0,3,1,3,1,309.0,174.0,-1.826244104421265,3,483.0,504.0,-1.110708440925182,0.0,-1.1907886371539629,1.0,-1.2175125652925647,3,5.0,0.0,3,3,1973.0,3,1.0,264.0,72.0,0.0,2006.0,11.326595886778735,0.01147578104030267,2.0,0.0076769219157818425,329.0,1470.0
10,2,8.54400374531753,0.41020962553149903,22,5.0,5.0,0.9239245255863764,0.9362395093753221,7,10,0.0,3,2,2,5,0.0,384.0,-2.1549350089553303,2,754.0,640.0,-0.03320591058162459,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,0.0,3,2,2007.0,0,2.0,400.0,100.0,0.0,2008.0,12.028738630247258,0.008628937324424145,1.5,0.006587864359975825,278.8,1778.0
7,2,7.745966692414834,0.2561629529930591,6,6.0,5.0,-1.8385255490831875,-1.999830370316198,9,12,0.0,3,0,3,4,204.0,356.0,-1.5705956231169917,3,698.0,560.0,-0.39325589615097056,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,6.0,0.0,3,3,1939.0,3,1.0,280.0,0.0,0.0,2009.0,11.56171562913966,0.009190552964339953,2.0,0.007242944673320369,419.3333333333333,1818.0
4,2,8.366600265340756,0.26560679920518104,4,7.0,5.0,0.6765409368099975,0.5756695241500477,7,10,244.0,2,2,2,2,1400.0,125.0,1.633310668553444,0,1525.0,0.0,0.31360694316531895,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2000.0,2,2.0,541.0,219.0,36.0,2006.0,12.367340793126296,0.0081097316676238,1.5,0.005977724388527831,305.0,3050.0
11,2,8.246211251235321,-0.054435112140137604,11,5.0,5.0,-0.6840688014600862,-1.1241604061976744,3,4,0.0,3,1,3,0,769.0,95.0,-0.5612821384871343,3,900.0,0.0,-1.3410345346349841,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,1.0,4,0,1967.0,2,1.0,288.0,175.0,144.0,2006.0,11.719939634354555,0.013022155149282838,3.0,0.009963043309732862,225.0,1764.0
0,2,7.280109889280518,-1.4725300954057232,0,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,45.0,2,2,2,2,1070.0,286.0,1.0722120537427666,0,1500.0,0.0,0.24742128405330682,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,1.0,2,0,2006.0,0,3.0,648.0,161.0,20.0,2006.0,12.415433652431746,0.00827695576828783,1.0,0.005536824552995062,375.0,2856.0
